"id","season","positioning","reflexes","diving","standing_tackle","physical","passing","dribbling","long_shot","finishing","player_id"
1066,"2022",0,0,0,68,61,66,64,67,64,1065
1067,"2022",0,0,0,62,66,67,65,63,63,1064
1068,"2022",0,0,0,60,65,67,60,68,63,1063
1069,"2022",0,0,0,68,61,67,70,61,65,1062
1070,"2022",0,0,0,62,65,65,64,67,66,1061
1071,"2022",0,0,0,67,70,70,67,69,69,1060
1072,"2022",0,0,0,70,68,70,70,63,63,1059
1073,"2022",0,0,0,63,68,64,64,66,67,1058
1074,"2022",0,0,0,62,61,70,65,61,64,1057
1075,"2022",0,0,0,68,60,61,62,63,67,1056
1076,"2022",0,0,0,62,61,62,65,65,64,1055
1077,"2022",0,0,0,68,69,67,64,66,60,1054
1078,"2022",69,61,63,0,0,0,0,0,0,1053
1079,"2022",64,60,67,0,0,0,0,0,0,1052
1080,"2022",67,66,63,0,0,0,0,0,0,1051
1081,"2022",0,0,0,61,64,65,66,66,69,1110
1082,"2022",0,0,0,69,60,65,67,63,65,1109
1083,"2022",0,0,0,66,69,62,67,64,62,1108
1084,"2022",0,0,0,68,66,66,61,67,60,1107
1085,"2022",0,0,0,64,70,69,64,65,63,1106
1086,"2022",0,0,0,67,63,65,69,66,60,1105
1087,"2022",0,0,0,68,65,63,70,67,66,1104
1088,"2022",0,0,0,65,63,65,67,68,60,1103
1089,"2022",0,0,0,61,63,68,66,70,61,1102
1090,"2022",0,0,0,70,60,61,64,60,70,1101
1091,"2022",0,0,0,70,61,63,64,64,63,1100
1092,"2022",0,0,0,63,66,61,60,61,62,1099
1093,"2022",0,0,0,65,64,68,67,67,69,1098
1094,"2022",0,0,0,61,61,65,61,68,62,1097
1095,"2022",0,0,0,61,60,63,68,61,70,1096
1096,"2022",0,0,0,68,61,65,66,60,70,1095
1097,"2022",0,0,0,62,61,69,68,64,63,1094
1098,"2022",0,0,0,64,65,69,63,69,65,1093
1099,"2022",0,0,0,62,60,62,69,60,68,1092
1100,"2022",0,0,0,60,70,67,69,68,67,1091
1101,"2022",0,0,0,64,70,64,64,65,61,1090
1102,"2022",0,0,0,66,67,63,67,66,67,1089
1103,"2022",0,0,0,60,63,65,70,63,70,1088
1104,"2022",0,0,0,63,66,70,69,65,66,1087
1105,"2022",0,0,0,65,64,60,61,70,65,1086
1106,"2022",0,0,0,60,67,62,68,68,69,1085
1107,"2022",0,0,0,61,63,61,68,61,60,1084
1108,"2022",65,60,68,0,0,0,0,0,0,1083
1109,"2022",66,65,64,0,0,0,0,0,0,1082
1110,"2022",63,60,63,0,0,0,0,0,0,1081
1111,"2022",0,0,0,65,60,63,61,69,60,1140
1112,"2022",0,0,0,60,65,70,65,70,61,1139
1113,"2022",0,0,0,66,61,69,70,61,68,1138
1114,"2022",0,0,0,65,61,68,61,60,62,1137
1115,"2022",0,0,0,61,65,62,65,67,70,1136
1116,"2022",0,0,0,69,60,61,63,67,67,1135
1117,"2022",0,0,0,65,62,62,64,67,65,1134
1118,"2022",0,0,0,69,65,62,67,67,62,1133
1119,"2022",0,0,0,61,70,70,70,64,64,1132
1120,"2022",0,0,0,65,60,66,64,68,70,1131
1121,"2022",0,0,0,70,60,62,60,67,60,1130
1122,"2022",0,0,0,68,69,69,63,62,64,1129
1123,"2022",0,0,0,69,69,60,61,63,68,1128
1124,"2022",0,0,0,66,60,64,61,62,69,1127
1125,"2022",0,0,0,62,65,69,65,62,69,1126
1126,"2022",0,0,0,63,67,63,63,66,67,1125
1127,"2022",0,0,0,65,69,65,68,66,62,1124
1128,"2022",0,0,0,65,70,67,64,65,62,1123
1129,"2022",0,0,0,67,61,66,60,63,64,1122
1130,"2022",0,0,0,69,64,70,68,60,66,1121
1131,"2022",0,0,0,66,60,65,67,61,67,1120
1132,"2022",0,0,0,64,64,69,69,70,63,1119
1133,"2022",0,0,0,67,66,66,61,69,70,1118
1134,"2022",0,0,0,63,67,67,67,62,68,1117
1135,"2022",0,0,0,67,63,63,64,67,69,1116
1136,"2022",0,0,0,68,60,62,67,61,70,1115
1137,"2022",0,0,0,64,69,65,64,62,66,1114
1138,"2022",64,69,65,0,0,0,0,0,0,1113
1139,"2022",69,62,63,0,0,0,0,0,0,1112
1140,"2022",68,69,64,0,0,0,0,0,0,1111
1141,"2022",0,0,0,68,62,65,69,69,68,1170
1142,"2022",0,0,0,63,60,63,68,62,67,1169
1143,"2022",0,0,0,67,66,66,68,64,70,1168
1144,"2022",0,0,0,68,69,61,60,65,69,1167
1145,"2022",0,0,0,69,60,67,65,67,61,1166
1146,"2022",0,0,0,64,69,62,69,68,65,1165
1147,"2022",0,0,0,68,61,68,61,61,64,1164
1148,"2022",0,0,0,61,64,70,65,63,67,1163
1149,"2022",0,0,0,66,66,61,64,67,60,1162
1150,"2022",0,0,0,68,64,70,70,69,64,1161
1151,"2022",0,0,0,61,69,63,66,61,62,1160
1152,"2022",0,0,0,61,68,67,60,62,61,1159
1153,"2022",0,0,0,62,67,70,68,67,66,1158
1154,"2022",0,0,0,69,63,65,66,70,64,1157
1155,"2022",0,0,0,65,63,70,66,68,63,1156
1156,"2022",0,0,0,61,70,63,67,64,70,1155
1157,"2022",0,0,0,68,60,60,62,63,64,1154
1158,"2022",0,0,0,70,70,61,66,61,65,1153
1159,"2022",0,0,0,67,67,65,67,63,60,1152
1160,"2022",0,0,0,67,63,60,68,68,63,1151
1161,"2022",0,0,0,69,66,60,63,65,63,1150
1162,"2022",0,0,0,67,70,65,64,68,66,1149
1163,"2022",0,0,0,60,69,69,61,65,68,1148
1164,"2022",0,0,0,69,62,63,65,69,70,1147
1165,"2022",0,0,0,68,62,67,67,64,66,1146
1166,"2022",0,0,0,68,62,61,67,60,66,1145
1167,"2022",0,0,0,60,65,62,69,64,69,1144
1168,"2022",61,62,66,0,0,0,0,0,0,1143
1169,"2022",65,64,66,0,0,0,0,0,0,1142
1170,"2022",67,63,61,0,0,0,0,0,0,1141
1171,"2022",0,0,0,62,62,64,67,64,67,1200
1172,"2022",0,0,0,62,64,66,69,69,62,1199
1173,"2022",0,0,0,62,68,65,70,70,67,1198
1174,"2022",0,0,0,69,61,66,70,60,68,1197
1175,"2022",0,0,0,63,62,69,65,69,63,1196
1176,"2022",0,0,0,67,70,65,61,69,65,1195
1177,"2022",0,0,0,69,61,62,68,68,63,1194
1178,"2022",0,0,0,69,62,69,66,68,65,1193
1179,"2022",0,0,0,70,70,66,70,69,60,1192
1180,"2022",0,0,0,67,68,60,61,62,64,1191
1181,"2022",0,0,0,66,66,63,70,61,62,1190
1182,"2022",0,0,0,69,65,61,66,67,68,1189
1183,"2022",0,0,0,69,61,62,61,66,67,1188
1184,"2022",0,0,0,68,70,68,70,68,67,1187
1185,"2022",0,0,0,60,60,63,68,60,69,1186
1186,"2022",0,0,0,63,66,67,63,64,70,1185
1187,"2022",0,0,0,64,66,62,66,63,67,1184
1188,"2022",0,0,0,62,70,63,69,65,64,1183
1189,"2022",0,0,0,65,67,66,64,68,67,1182
1190,"2022",0,0,0,68,69,65,65,67,65,1181
1191,"2022",0,0,0,65,65,63,67,70,66,1180
1192,"2022",0,0,0,63,69,61,62,67,63,1179
1193,"2022",0,0,0,70,68,63,61,70,61,1178
1194,"2022",0,0,0,60,63,66,63,70,68,1177
1195,"2022",0,0,0,67,62,61,62,68,60,1176
1196,"2022",0,0,0,68,70,61,60,63,60,1175
1197,"2022",0,0,0,67,62,68,63,67,61,1174
1198,"2022",65,62,65,0,0,0,0,0,0,1173
1199,"2022",62,63,65,0,0,0,0,0,0,1172
1200,"2022",67,61,67,0,0,0,0,0,0,1171
1201,"2022",0,0,0,52,53,52,58,59,58,1230
1202,"2022",0,0,0,56,55,60,57,56,56,1229
1203,"2022",0,0,0,52,56,51,55,50,50,1228
1204,"2022",0,0,0,57,58,57,52,60,55,1227
1205,"2022",0,0,0,51,50,52,50,51,52,1226
1206,"2022",0,0,0,53,58,59,54,58,58,1225
1207,"2022",0,0,0,58,54,52,53,52,50,1224
1208,"2022",0,0,0,60,52,52,60,56,56,1223
1209,"2022",0,0,0,54,58,59,55,52,52,1222
1210,"2022",0,0,0,51,55,60,58,52,53,1221
1211,"2022",0,0,0,50,55,55,56,51,59,1220
1212,"2022",0,0,0,60,55,60,54,52,59,1219
1213,"2022",0,0,0,54,51,56,51,55,57,1218
1214,"2022",0,0,0,50,51,60,57,59,55,1217
1215,"2022",0,0,0,56,51,56,54,50,55,1216
1216,"2022",0,0,0,56,56,56,58,55,51,1215
1217,"2022",0,0,0,50,60,57,53,53,55,1214
1218,"2022",0,0,0,59,58,60,52,60,50,1213
1219,"2022",0,0,0,53,54,56,60,57,55,1212
1220,"2022",0,0,0,51,50,55,60,50,60,1211
1221,"2022",0,0,0,60,60,58,51,58,52,1210
1222,"2022",0,0,0,52,56,60,51,54,57,1209
1223,"2022",0,0,0,54,60,54,52,52,54,1208
1224,"2022",0,0,0,51,52,54,60,50,60,1207
1225,"2022",0,0,0,60,58,54,54,56,50,1206
1226,"2022",0,0,0,51,56,51,60,55,51,1205
1227,"2022",0,0,0,57,51,60,50,59,53,1204
1228,"2022",54,57,53,0,0,0,0,0,0,1203
1229,"2022",56,59,54,0,0,0,0,0,0,1202
1230,"2022",54,51,53,0,0,0,0,0,0,1201
1231,"2022",0,0,0,59,55,60,53,57,57,1260
1232,"2022",0,0,0,54,57,56,51,50,60,1259
1233,"2022",0,0,0,54,51,53,53,56,60,1258
1234,"2022",0,0,0,57,54,51,52,53,54,1257
1235,"2022",0,0,0,60,60,51,58,56,53,1256
1236,"2022",0,0,0,52,57,51,51,58,59,1255
1237,"2022",0,0,0,59,58,54,60,51,59,1254
1238,"2022",0,0,0,52,58,58,50,50,56,1253
1239,"2022",0,0,0,51,57,60,51,56,57,1252
1240,"2022",0,0,0,58,59,55,57,56,59,1251
1241,"2022",0,0,0,60,59,51,53,56,59,1250
1242,"2022",0,0,0,58,50,59,57,57,54,1249
1243,"2022",0,0,0,56,53,54,54,52,54,1248
1244,"2022",0,0,0,57,60,50,59,55,60,1247
1245,"2022",0,0,0,60,59,58,58,54,53,1246
1246,"2022",0,0,0,56,59,52,57,51,60,1245
1247,"2022",0,0,0,56,53,50,57,59,56,1244
1248,"2022",0,0,0,56,56,60,50,57,60,1243
1249,"2022",0,0,0,52,55,56,50,51,55,1242
1250,"2022",0,0,0,57,55,56,59,52,59,1241
1251,"2022",0,0,0,57,55,59,52,52,53,1240
1252,"2022",0,0,0,55,50,57,59,52,53,1239
1253,"2022",0,0,0,60,58,55,51,50,60,1238
1254,"2022",0,0,0,59,56,52,52,52,59,1237
1255,"2022",0,0,0,55,50,54,52,52,51,1236
1256,"2022",0,0,0,51,53,51,51,53,50,1235
1257,"2022",0,0,0,52,50,58,54,51,52,1234
1258,"2022",56,53,53,0,0,0,0,0,0,1233
1259,"2022",52,51,57,0,0,0,0,0,0,1232
1260,"2022",53,58,53,0,0,0,0,0,0,1231
1261,"2022",0,0,0,53,57,58,53,50,58,1290
1262,"2022",0,0,0,56,56,58,50,50,53,1289
1263,"2022",0,0,0,53,60,56,50,57,53,1288
1264,"2022",0,0,0,55,50,52,59,52,58,1287
1265,"2022",0,0,0,56,52,57,60,51,54,1286
1266,"2022",0,0,0,51,58,52,50,60,50,1285
1267,"2022",0,0,0,54,54,58,50,57,53,1284
1268,"2022",0,0,0,51,51,53,50,52,59,1283
1269,"2022",0,0,0,53,60,53,58,52,57,1282
1270,"2022",0,0,0,59,54,57,60,54,52,1281
1271,"2022",0,0,0,51,53,57,58,51,53,1280
1272,"2022",0,0,0,57,54,50,55,56,59,1279
1273,"2022",0,0,0,52,59,51,54,58,51,1278
1274,"2022",0,0,0,54,51,53,58,51,53,1277
1275,"2022",0,0,0,52,52,51,52,60,59,1276
1276,"2022",0,0,0,55,55,53,50,54,57,1275
1277,"2022",0,0,0,60,58,59,52,60,58,1274
1278,"2022",0,0,0,53,51,58,59,54,56,1273
1279,"2022",0,0,0,54,51,57,50,57,55,1272
1280,"2022",0,0,0,54,58,59,55,51,57,1271
1281,"2022",0,0,0,52,57,57,59,56,55,1270
1282,"2022",0,0,0,56,54,57,58,52,50,1269
1283,"2022",0,0,0,50,60,52,52,58,53,1268
1284,"2022",0,0,0,54,57,57,51,53,60,1267
1285,"2022",0,0,0,58,55,53,50,52,55,1266
1286,"2022",0,0,0,50,55,52,55,50,59,1265
1287,"2022",0,0,0,53,55,57,60,58,60,1264
1288,"2022",56,50,59,0,0,0,0,0,0,1263
1289,"2022",60,53,52,0,0,0,0,0,0,1262
1290,"2022",60,58,54,0,0,0,0,0,0,1261
1291,"2022",0,0,0,54,60,59,50,57,57,1320
1292,"2022",0,0,0,52,50,59,60,59,60,1319
1293,"2022",0,0,0,58,54,50,54,56,54,1318
1294,"2022",0,0,0,55,56,57,60,50,52,1317
1295,"2022",0,0,0,54,54,52,51,55,51,1316
1296,"2022",0,0,0,50,51,56,57,51,54,1315
1297,"2022",0,0,0,55,52,51,53,54,60,1314
1298,"2022",0,0,0,51,60,54,50,55,58,1313
1299,"2022",0,0,0,51,50,52,59,51,58,1312
1300,"2022",0,0,0,56,53,56,52,54,56,1311
1301,"2022",0,0,0,50,50,60,53,52,51,1310
1302,"2022",0,0,0,60,60,50,51,57,54,1309
1303,"2022",0,0,0,59,57,59,55,60,55,1308
1304,"2022",0,0,0,59,57,53,52,54,51,1307
1305,"2022",0,0,0,50,60,53,53,51,52,1306
1306,"2022",0,0,0,51,52,60,54,53,55,1305
1307,"2022",0,0,0,57,55,58,59,51,56,1304
1308,"2022",0,0,0,56,59,57,51,60,56,1303
1309,"2022",0,0,0,53,57,50,51,51,55,1302
1310,"2022",0,0,0,59,52,50,53,55,53,1301
1311,"2022",0,0,0,54,56,50,57,51,53,1300
1312,"2022",0,0,0,59,60,50,60,50,55,1299
1313,"2022",0,0,0,56,55,57,58,53,57,1298
1314,"2022",0,0,0,54,55,50,58,50,57,1297
1315,"2022",0,0,0,52,52,55,58,54,59,1296
1316,"2022",0,0,0,59,53,50,52,51,58,1295
1317,"2022",0,0,0,56,52,58,59,57,52,1294
1318,"2022",51,59,51,0,0,0,0,0,0,1293
1319,"2022",50,56,53,0,0,0,0,0,0,1292
1320,"2022",56,52,57,0,0,0,0,0,0,1291
1321,"2022",0,0,0,57,57,59,57,50,50,1350
1322,"2022",0,0,0,55,50,52,55,56,51,1349
1323,"2022",0,0,0,52,56,53,58,53,51,1348
1324,"2022",0,0,0,53,59,52,50,58,54,1347
1325,"2022",0,0,0,51,56,54,51,52,59,1346
1326,"2022",0,0,0,52,58,57,60,59,56,1345
1327,"2022",0,0,0,56,51,54,57,59,58,1344
1328,"2022",0,0,0,59,51,56,54,56,54,1343
1329,"2022",0,0,0,54,58,58,56,50,56,1342
1330,"2022",0,0,0,57,55,55,59,55,51,1341
1331,"2022",0,0,0,59,54,51,54,50,59,1340
1332,"2022",0,0,0,60,54,54,51,57,51,1339
1333,"2022",0,0,0,55,57,55,50,58,58,1338
1334,"2022",0,0,0,53,54,53,52,58,56,1337
1335,"2022",0,0,0,56,57,59,51,50,57,1336
1336,"2022",0,0,0,53,56,50,56,54,53,1335
1337,"2022",0,0,0,55,57,52,55,60,54,1334
1338,"2022",0,0,0,55,57,55,60,54,56,1333
1339,"2022",0,0,0,52,54,59,58,51,57,1332
1340,"2022",0,0,0,55,51,52,50,60,51,1331
1341,"2022",0,0,0,57,56,54,50,59,54,1330
1342,"2022",0,0,0,52,58,54,54,51,58,1329
1343,"2022",0,0,0,51,52,50,60,56,54,1328
1344,"2022",0,0,0,54,60,50,58,51,51,1327
1345,"2022",0,0,0,53,50,50,51,51,60,1326
1346,"2022",0,0,0,52,59,55,58,54,58,1325
1347,"2022",0,0,0,56,52,60,53,51,58,1324
1348,"2022",57,52,57,0,0,0,0,0,0,1323
1349,"2022",60,54,51,0,0,0,0,0,0,1322
1350,"2022",59,54,56,0,0,0,0,0,0,1321
1351,"2022",0,0,0,60,52,53,50,56,51,1380
1352,"2022",0,0,0,52,59,54,57,57,50,1379
1353,"2022",0,0,0,56,53,55,60,60,60,1378
1354,"2022",0,0,0,60,53,54,51,57,56,1377
1355,"2022",0,0,0,59,57,60,53,53,53,1376
1356,"2022",0,0,0,52,60,54,60,52,59,1375
1357,"2022",0,0,0,57,51,53,50,59,50,1374
1358,"2022",0,0,0,57,58,58,56,58,59,1373
1359,"2022",0,0,0,60,52,56,52,59,56,1372
1360,"2022",0,0,0,60,58,56,55,53,51,1371
1361,"2022",0,0,0,56,55,52,60,52,55,1370
1362,"2022",0,0,0,50,59,55,52,55,57,1369
1363,"2022",0,0,0,56,51,59,60,55,60,1368
1364,"2022",0,0,0,53,58,55,50,60,51,1367
1365,"2022",0,0,0,58,59,59,53,56,50,1366
1366,"2022",0,0,0,52,54,53,50,51,54,1365
1367,"2022",0,0,0,57,57,53,59,50,55,1364
1368,"2022",0,0,0,60,56,56,57,60,56,1363
1369,"2022",0,0,0,59,54,55,53,52,55,1362
1370,"2022",0,0,0,52,54,60,56,54,54,1361
1371,"2022",0,0,0,60,57,51,60,53,60,1360
1372,"2022",0,0,0,58,50,55,53,60,54,1359
1373,"2022",0,0,0,54,56,53,57,56,59,1358
1374,"2022",0,0,0,50,52,58,51,50,59,1357
1375,"2022",0,0,0,57,58,60,60,58,52,1356
1376,"2022",0,0,0,59,58,58,60,54,56,1355
1377,"2022",0,0,0,59,58,56,58,59,50,1354
1378,"2022",53,60,51,0,0,0,0,0,0,1353
1379,"2022",59,56,56,0,0,0,0,0,0,1352
1380,"2022",53,52,53,0,0,0,0,0,0,1351
1381,"2022",0,0,0,51,53,58,60,56,59,1410
1382,"2022",0,0,0,54,56,50,59,53,56,1409
1383,"2022",0,0,0,56,55,54,58,56,57,1408
1384,"2022",0,0,0,57,51,50,58,60,60,1407
1385,"2022",0,0,0,50,50,53,53,58,51,1406
1386,"2022",0,0,0,58,55,55,53,52,58,1405
1387,"2022",0,0,0,60,54,54,56,57,51,1404
1388,"2022",0,0,0,50,52,51,52,53,51,1403
1389,"2022",0,0,0,53,57,54,60,51,51,1402
1390,"2022",0,0,0,57,59,52,54,54,57,1401
1391,"2022",0,0,0,53,51,57,58,60,54,1400
1392,"2022",0,0,0,58,59,57,55,56,57,1399
1393,"2022",0,0,0,57,50,59,53,56,51,1398
1394,"2022",0,0,0,56,56,50,52,59,60,1397
1395,"2022",0,0,0,56,60,55,54,57,51,1396
1396,"2022",0,0,0,60,51,50,56,55,51,1395
1397,"2022",0,0,0,50,54,59,56,52,52,1394
1398,"2022",0,0,0,57,59,58,58,59,56,1393
1399,"2022",0,0,0,53,60,51,58,51,60,1392
1400,"2022",0,0,0,60,51,60,53,52,58,1391
1401,"2022",0,0,0,59,50,60,50,52,58,1390
1402,"2022",0,0,0,56,60,56,60,59,53,1389
1403,"2022",0,0,0,50,56,59,54,52,55,1388
1404,"2022",0,0,0,59,52,56,52,57,58,1387
1405,"2022",0,0,0,50,51,55,56,60,50,1386
1406,"2022",0,0,0,55,59,53,57,56,54,1385
1407,"2022",0,0,0,57,58,58,57,54,60,1384
1408,"2022",59,54,60,0,0,0,0,0,0,1383
1409,"2022",54,56,58,0,0,0,0,0,0,1382
1410,"2022",56,56,57,0,0,0,0,0,0,1381
1411,"2022",0,0,0,54,56,52,55,51,57,1440
1412,"2022",0,0,0,51,55,58,59,60,54,1439
1413,"2022",0,0,0,58,53,58,55,57,54,1438
1414,"2022",0,0,0,57,54,52,54,50,60,1437
1415,"2022",0,0,0,53,53,51,60,51,55,1436
1416,"2022",0,0,0,53,58,50,53,50,50,1435
1417,"2022",0,0,0,50,58,60,59,53,51,1434
1418,"2022",0,0,0,53,52,53,55,53,54,1433
1419,"2022",0,0,0,53,59,60,57,58,55,1432
1420,"2022",0,0,0,52,54,57,50,57,51,1431
1421,"2022",0,0,0,55,55,54,54,53,57,1430
1422,"2022",0,0,0,53,60,56,58,55,57,1429
1423,"2022",0,0,0,58,53,53,59,59,55,1428
1424,"2022",0,0,0,53,58,50,53,56,57,1427
1425,"2022",0,0,0,50,60,53,57,50,50,1426
1426,"2022",0,0,0,57,57,56,57,60,51,1425
1427,"2022",0,0,0,57,59,57,55,56,57,1424
1428,"2022",0,0,0,59,51,54,57,58,60,1423
1429,"2022",0,0,0,58,60,53,50,56,57,1422
1430,"2022",0,0,0,56,56,59,54,54,60,1421
1431,"2022",0,0,0,51,51,50,55,53,57,1420
1432,"2022",0,0,0,50,51,57,58,53,60,1419
1433,"2022",0,0,0,55,59,51,50,54,57,1418
1434,"2022",0,0,0,51,55,51,57,52,54,1417
1435,"2022",0,0,0,53,50,50,59,55,54,1416
1436,"2022",0,0,0,59,60,59,58,51,53,1415
1437,"2022",0,0,0,59,60,52,56,54,60,1414
1438,"2022",53,58,55,0,0,0,0,0,0,1413
1439,"2022",59,60,60,0,0,0,0,0,0,1412
1440,"2022",58,56,55,0,0,0,0,0,0,1411
1441,"2022",0,0,0,59,51,59,52,51,60,1470
1442,"2022",0,0,0,57,60,52,51,55,59,1469
1443,"2022",0,0,0,60,53,57,55,51,50,1468
1444,"2022",0,0,0,59,52,53,52,57,50,1467
1445,"2022",0,0,0,59,54,58,57,57,50,1466
1446,"2022",0,0,0,52,52,58,52,53,50,1465
1447,"2022",0,0,0,59,52,57,57,54,55,1464
1448,"2022",0,0,0,59,58,57,50,51,52,1463
1449,"2022",0,0,0,59,55,57,60,54,58,1462
1450,"2022",0,0,0,53,55,50,58,51,58,1461
1451,"2022",0,0,0,57,56,59,52,50,56,1460
1452,"2022",0,0,0,53,53,58,51,55,58,1459
1453,"2022",0,0,0,59,52,59,51,55,59,1458
1454,"2022",0,0,0,60,57,52,51,60,51,1457
1455,"2022",0,0,0,53,51,59,54,57,53,1456
1456,"2022",0,0,0,60,59,55,58,59,50,1455
1457,"2022",0,0,0,55,52,59,52,59,53,1454
1458,"2022",0,0,0,60,54,57,59,54,57,1453
1459,"2022",0,0,0,56,58,58,58,60,52,1452
1460,"2022",0,0,0,59,55,50,53,53,52,1451
1461,"2022",0,0,0,55,60,59,56,53,51,1450
1462,"2022",0,0,0,58,59,54,51,54,56,1449
1463,"2022",0,0,0,50,55,55,55,56,59,1448
1464,"2022",0,0,0,59,58,53,50,55,57,1447
1465,"2022",0,0,0,56,58,53,53,51,57,1446
1466,"2022",0,0,0,58,50,54,60,59,60,1445
1467,"2022",0,0,0,58,58,50,54,50,58,1444
1468,"2022",54,58,50,0,0,0,0,0,0,1443
1469,"2022",58,53,57,0,0,0,0,0,0,1442
1470,"2022",57,52,51,0,0,0,0,0,0,1441
1471,"2022",0,0,0,51,57,55,58,56,52,1500
1472,"2022",0,0,0,58,56,51,50,52,56,1499
1473,"2022",0,0,0,53,60,59,51,53,56,1498
1474,"2022",0,0,0,55,53,60,54,54,58,1497
1475,"2022",0,0,0,58,60,57,58,50,50,1496
1476,"2022",0,0,0,60,53,53,52,58,59,1495
1477,"2022",0,0,0,52,51,53,50,58,58,1494
1478,"2022",0,0,0,57,51,57,52,57,50,1493
1479,"2022",0,0,0,58,60,57,53,54,53,1492
1480,"2022",0,0,0,53,60,50,59,52,58,1491
1481,"2022",0,0,0,58,56,60,59,55,50,1490
1482,"2022",0,0,0,50,54,56,53,57,58,1489
1483,"2022",0,0,0,50,50,59,54,58,54,1488
1484,"2022",0,0,0,58,55,53,57,51,53,1487
1485,"2022",0,0,0,60,58,50,59,58,60,1486
1486,"2022",0,0,0,54,50,53,54,55,53,1485
1487,"2022",0,0,0,51,52,51,59,52,59,1484
1488,"2022",0,0,0,60,53,51,60,55,52,1483
1489,"2022",0,0,0,52,59,52,60,57,59,1482
1490,"2022",0,0,0,52,57,52,59,59,59,1481
1491,"2022",0,0,0,51,58,60,51,50,59,1480
1492,"2022",0,0,0,54,60,54,51,50,51,1479
1493,"2022",0,0,0,50,53,57,55,54,59,1478
1494,"2022",0,0,0,53,50,56,56,51,55,1477
1495,"2022",0,0,0,59,51,50,53,56,60,1476
1496,"2022",0,0,0,56,53,60,60,50,54,1475
1497,"2022",0,0,0,51,51,58,58,52,54,1474
1498,"2022",59,57,53,0,0,0,0,0,0,1473
1499,"2022",55,52,53,0,0,0,0,0,0,1472
1500,"2022",58,51,55,0,0,0,0,0,0,1471
1501,"2022",0,0,0,57,52,60,57,57,52,1530
1502,"2022",0,0,0,53,56,50,52,59,56,1529
1503,"2022",0,0,0,56,60,56,57,56,59,1528
1504,"2022",0,0,0,57,53,54,59,58,50,1527
1505,"2022",0,0,0,54,50,58,59,50,58,1526
1506,"2022",0,0,0,57,51,57,56,56,54,1525
1507,"2022",0,0,0,53,51,50,56,58,58,1524
1508,"2022",0,0,0,57,56,59,56,51,59,1523
1509,"2022",0,0,0,50,51,56,52,50,51,1522
1510,"2022",0,0,0,51,55,55,51,55,56,1521
1511,"2022",0,0,0,57,51,51,58,55,56,1520
1512,"2022",0,0,0,60,56,57,54,55,59,1519
1513,"2022",0,0,0,51,57,60,53,50,50,1518
1514,"2022",0,0,0,50,58,55,54,55,52,1517
1515,"2022",0,0,0,54,58,58,51,54,57,1516
1516,"2022",0,0,0,50,54,53,55,56,53,1515
1517,"2022",0,0,0,60,50,56,55,59,57,1514
1518,"2022",0,0,0,53,51,56,56,56,55,1513
1519,"2022",0,0,0,56,51,54,51,55,60,1512
1520,"2022",0,0,0,57,51,50,54,57,59,1511
1521,"2022",0,0,0,59,59,53,58,55,50,1510
1522,"2022",0,0,0,53,57,51,52,60,51,1509
1523,"2022",0,0,0,54,56,60,60,56,58,1508
1524,"2022",0,0,0,57,55,51,57,53,53,1507
1525,"2022",0,0,0,60,50,55,52,51,58,1506
1526,"2022",0,0,0,57,59,55,54,58,54,1505
1527,"2022",0,0,0,59,58,52,56,53,57,1504
1528,"2022",59,54,50,0,0,0,0,0,0,1503
1529,"2022",57,52,59,0,0,0,0,0,0,1502
1530,"2022",58,53,50,0,0,0,0,0,0,1501
1531,"2022",0,0,0,50,56,58,58,59,53,1560
1532,"2022",0,0,0,55,58,59,53,60,58,1559
1533,"2022",0,0,0,60,56,55,56,50,55,1558
1534,"2022",0,0,0,50,58,58,54,52,52,1557
1535,"2022",0,0,0,60,51,51,58,53,51,1556
1536,"2022",0,0,0,52,51,50,60,58,50,1555
1537,"2022",0,0,0,60,50,60,51,58,54,1554
1538,"2022",0,0,0,52,52,55,50,54,51,1553
1539,"2022",0,0,0,57,59,52,60,59,50,1552
1540,"2022",0,0,0,57,53,53,53,56,52,1551
1541,"2022",0,0,0,53,53,59,60,51,52,1550
1542,"2022",0,0,0,51,50,58,50,60,51,1549
1543,"2022",0,0,0,59,51,55,50,59,55,1548
1544,"2022",0,0,0,57,55,55,54,51,54,1547
1545,"2022",0,0,0,60,53,50,60,57,57,1546
1546,"2022",0,0,0,52,58,59,53,50,53,1545
1547,"2022",0,0,0,55,55,51,55,50,50,1544
1548,"2022",0,0,0,60,55,52,53,50,56,1543
1549,"2022",0,0,0,56,50,53,59,52,52,1542
1550,"2022",0,0,0,60,53,51,59,58,52,1541
1551,"2022",0,0,0,57,58,53,56,54,51,1540
1552,"2022",0,0,0,59,56,56,56,60,51,1539
1553,"2022",0,0,0,54,55,51,55,53,57,1538
1554,"2022",0,0,0,50,58,55,60,50,52,1537
1555,"2022",0,0,0,53,56,54,58,56,53,1536
1556,"2022",0,0,0,56,53,58,59,52,50,1535
1557,"2022",0,0,0,55,60,60,54,60,56,1534
1558,"2022",60,54,52,0,0,0,0,0,0,1533
1559,"2022",56,56,53,0,0,0,0,0,0,1532
1560,"2022",55,58,58,0,0,0,0,0,0,1531
1561,"2022",0,0,0,53,54,53,52,56,54,1590
1562,"2022",0,0,0,55,59,59,59,57,60,1589
1563,"2022",0,0,0,55,51,54,50,59,53,1588
